GeneID	Symbol	dbXrefs
69501	Etd	MGI:MGI:1916751|Ensembl:ENSMUSG00000060967|Vega:OTTMUSG00000017353
69503	1700030I03Rik	MGI:MGI:1916753
69504	Zfp932	MGI:MGI:1916754|Ensembl:ENSMUSG00000066613|Vega:OTTMUSG00000022003
69506	In(10)17Rk-p	MGI:MGI:104055
69511	Klk12	MGI:MGI:1916761|Ensembl:ENSMUSG00000044430|Vega:OTTMUSG00000022522
69513	1700030C10Rik	MGI:MGI:1916763|Ensembl:ENSMUSG00000099759
69514	Lce3e	MGI:MGI:1916764|Ensembl:ENSMUSG00000074433|Vega:OTTMUSG00000045075
69515	1700030E10Rik	MGI:MGI:1916765
69517	2310001K24Rik	MGI:MGI:1916767|Ensembl:ENSMUSG00000053353
69519	Rwdd2a	MGI:MGI:1916769|Ensembl:ENSMUSG00000032417|Vega:OTTMUSG00000045045
69520	Lce3f	MGI:MGI:1916770|Ensembl:ENSMUSG00000068885|Vega:OTTMUSG00000051907
69522	2310002D06Rik	MGI:MGI:1916772|Ensembl:ENSMUSG00000112701
69524	Esam	MGI:MGI:1916774|Ensembl:ENSMUSG00000001946|Vega:OTTMUSG00000033362
69527	Mrps9	MGI:MGI:1916777|Ensembl:ENSMUSG00000060679|Vega:OTTMUSG00000046302
69528	1700030J22Rik	MGI:MGI:1916778|Ensembl:ENSMUSG00000031847|Vega:OTTMUSG00000061720
69533	Krtap26-1	MGI:MGI:1916783|Ensembl:ENSMUSG00000071471
69534	Avpi1	MGI:MGI:1916784|Ensembl:ENSMUSG00000018821|Vega:OTTMUSG00000034225
69535	Ten1	MGI:MGI:1916785|Ensembl:ENSMUSG00000020778|Vega:OTTMUSG00000003843
69536	Hemk1	MGI:MGI:1916786|Ensembl:ENSMUSG00000032579|Vega:OTTMUSG00000030257
69537	Dnase1l1	MGI:MGI:109628|Ensembl:ENSMUSG00000019088|Vega:OTTMUSG00000017644
69538	Antxr1	MGI:MGI:1916788|Ensembl:ENSMUSG00000033420|Vega:OTTMUSG00000057167
69539	Trnp1	MGI:MGI:1916789|Ensembl:ENSMUSG00000056596|Vega:OTTMUSG00000011157
69540	Klk10	MGI:MGI:1916790|Ensembl:ENSMUSG00000030693|Vega:OTTMUSG00000058309
69541	Lyg1	MGI:MGI:1916791|Ensembl:ENSMUSG00000026085|Vega:OTTMUSG00000022170
69542	2300002M23Rik	MGI:MGI:1916792|Ensembl:ENSMUSG00000039269|Vega:OTTMUSG00000037246
69543	Capns2	MGI:MGI:1916793|Ensembl:ENSMUSG00000078144|Vega:OTTMUSG00000024692
69544	Wdr5b	MGI:MGI:1916794|Ensembl:ENSMUSG00000034379
69546	Mapk1ip1	MGI:MGI:1916796|Ensembl:ENSMUSG00000041775|Vega:OTTMUSG00000029361
69547	Nkpd1	MGI:MGI:1916797|Ensembl:ENSMUSG00000060621|Vega:OTTMUSG00000059246
69548	2310015A10Rik	MGI:MGI:1916798
69549	2310009B15Rik	MGI:MGI:1916799|Ensembl:ENSMUSG00000079283|Vega:OTTMUSG00000049925
69550	Bst2	MGI:MGI:1916800|Ensembl:ENSMUSG00000046718|Vega:OTTMUSG00000062160
69551	2310022B05Rik	MGI:MGI:1916801|Ensembl:ENSMUSG00000031983|Vega:OTTMUSG00000061563
69553	Ripor3	MGI:MGI:1916803|Ensembl:ENSMUSG00000074577|Vega:OTTMUSG00000016051
69554	Klhdc2	MGI:MGI:1916804|Ensembl:ENSMUSG00000020978|Vega:OTTMUSG00000023685
69555	2310033F14Rik	MGI:MGI:1916805
69556	Bod1	MGI:MGI:1916806|Ensembl:ENSMUSG00000044502|Vega:OTTMUSG00000005361
69561	2310015A16Rik	MGI:MGI:1916811
69562	Cdk13	MGI:MGI:1916812|Ensembl:ENSMUSG00000041297
69563	Mrln	MGI:MGI:1916813|Ensembl:ENSMUSG00000019933|Vega:OTTMUSG00000046041
69564	Nmrk2	MGI:MGI:1916814|Ensembl:ENSMUSG00000004939
69565	2310015K22Rik	MGI:MGI:1916815
69566	2310016D03Rik	MGI:MGI:1916816|Ensembl:ENSMUSG00000102098
69568	Vkorc1l1	MGI:MGI:1916818|Ensembl:ENSMUSG00000066735|Vega:OTTMUSG00000055677
69571	2310034O05Rik	MGI:MGI:1916821|Ensembl:ENSMUSG00000100157
69572	Mfsd3	MGI:MGI:1916822|Ensembl:ENSMUSG00000019080
69573	Hilpda	MGI:MGI:1916823|Ensembl:ENSMUSG00000043421|Vega:OTTMUSG00000024495
69574	Cmbl	MGI:MGI:1916824|Ensembl:ENSMUSG00000022235|Vega:OTTMUSG00000022674
69576	Smco1	MGI:MGI:1916826|Ensembl:ENSMUSG00000046345|Vega:OTTMUSG00000024749
69577	Fastkd3	MGI:MGI:1916827|Ensembl:ENSMUSG00000021532
69578	2310016G11Rik	MGI:MGI:1916828|Ensembl:ENSMUSG00000070574
69579	2310034P14Rik	MGI:MGI:1916829
69581	Rhou	MGI:MGI:1916831|Ensembl:ENSMUSG00000039960|Vega:OTTMUSG00000027612
69582	Plekhm2	MGI:MGI:1916832|Ensembl:ENSMUSG00000028917|Vega:OTTMUSG00000010343
69583	Tnfsf13	MGI:MGI:1916833|Ensembl:ENSMUSG00000089669|Vega:OTTMUSG00000006001
69584	2310035O12Rik	MGI:MGI:1916834
69585	Hfe2	MGI:MGI:1916835|Ensembl:ENSMUSG00000038403|Vega:OTTMUSG00000053135
69587	Pcgf3	MGI:MGI:1916837|Ensembl:ENSMUSG00000033623|Vega:OTTMUSG00000017424
69590	Gpx8	MGI:MGI:1916840|Ensembl:ENSMUSG00000021760
69591	Mdrl	MGI:MGI:1916841|Ensembl:ENSMUSG00000097468
69592	Odam	MGI:MGI:1916842|Ensembl:ENSMUSG00000009580|Vega:OTTMUSG00000033568
69593	2310026I22Rik	MGI:MGI:1916843
69594	2310026L22Rik	MGI:MGI:1916844
69595	Frmd8os	MGI:MGI:3704490
69596	Ap5s1	MGI:MGI:1916846|Ensembl:ENSMUSG00000068264|Vega:OTTMUSG00000016038
69597	Afg3l2	MGI:MGI:1916847|Ensembl:ENSMUSG00000024527
69601	Dab2ip	MGI:MGI:1916851|Ensembl:ENSMUSG00000026883|Vega:OTTMUSG00000012149
69602	Otop3	MGI:MGI:1916852|Ensembl:ENSMUSG00000018862|Vega:OTTMUSG00000003747
69603	2310020H05Rik	MGI:MGI:1916853|Ensembl:ENSMUSG00000100410
69605	Lnpk	MGI:MGI:1918115|Ensembl:ENSMUSG00000009207|Vega:OTTMUSG00000013305
69606	Mtfmt	MGI:MGI:1916856|Ensembl:ENSMUSG00000059183|Vega:OTTMUSG00000022955
69607	2310011C19Rik	MGI:MGI:1916857
69608	Sec24d	MGI:MGI:1916858|Ensembl:ENSMUSG00000039234|Vega:OTTMUSG00000052539
69610	2310011E23Rik	MGI:MGI:1916860
69611	Lce1d	MGI:MGI:1916861|Ensembl:ENSMUSG00000103243|Vega:OTTMUSG00000051851
69612	Kansl2	MGI:MGI:1916862|Ensembl:ENSMUSG00000022992
69617	Pitrm1	MGI:MGI:1916867|Ensembl:ENSMUSG00000021193
69621	2310031A07Rik	MGI:MGI:1916871
69623	Zfp33b	MGI:MGI:1916873
69625	2310014F06Rik	MGI:MGI:1916875
69627	Fam89a	MGI:MGI:1916877|Ensembl:ENSMUSG00000043068|Vega:OTTMUSG00000061565
69629	2310039L15Rik	MGI:MGI:1916879|Ensembl:ENSMUSG00000100550
69631	Plet1os	MGI:MGI:1916881|Ensembl:ENSMUSG00000101304
69632	Arhgef12	MGI:MGI:1916882|Ensembl:ENSMUSG00000059495|Vega:OTTMUSG00000063617
69634	Clybl	MGI:MGI:1916884|Ensembl:ENSMUSG00000025545
69635	Dapk1	MGI:MGI:1916885|Ensembl:ENSMUSG00000021559
69638	Enho	MGI:MGI:1916888|Ensembl:ENSMUSG00000028445|Vega:OTTMUSG00000006661
69639	Exosc8	MGI:MGI:1916889|Ensembl:ENSMUSG00000027752|Vega:OTTMUSG00000028205
69640	Fam83g	MGI:MGI:1916890|Ensembl:ENSMUSG00000042377|Vega:OTTMUSG00000005842
69641	Wdr20	MGI:MGI:1916891|Ensembl:ENSMUSG00000037957|Vega:OTTMUSG00000050101
69642	Mlip	MGI:MGI:1916892|Ensembl:ENSMUSG00000032355|Vega:OTTMUSG00000044846
69652	2310069B03Rik	MGI:MGI:1916902|Ensembl:ENSMUSG00000100291
69654	Dctn2	MGI:MGI:107733|Ensembl:ENSMUSG00000025410
69655	Cd164l2	MGI:MGI:1916905|Ensembl:ENSMUSG00000028865|Vega:OTTMUSG00000010478
69656	Pir	MGI:MGI:1916906|Ensembl:ENSMUSG00000031379|Vega:OTTMUSG00000019513
69657	2310047D07Rik	MGI:MGI:1916907
69659	2310069G16Rik	MGI:MGI:1916909|Ensembl:ENSMUSG00000097102
69660	Tmbim1	MGI:MGI:1916910|Ensembl:ENSMUSG00000006301|Vega:OTTMUSG00000021738
69661	2310061N02Rik	MGI:MGI:1916911|Ensembl:ENSMUSG00000050704|Vega:OTTMUSG00000046214
69662	2310061I04Rik	MGI:MGI:1916912|Ensembl:ENSMUSG00000050705|Vega:OTTMUSG00000033080
69663	Ddx51	MGI:MGI:1916913|Ensembl:ENSMUSG00000029504|Vega:OTTMUSG00000026239
69664	Krtap1-5	MGI:MGI:1916914|Ensembl:ENSMUSG00000047253|Vega:OTTMUSG00000004969
69665	Upk3bl	MGI:MGI:1916915|Ensembl:ENSMUSG00000006143|Vega:OTTMUSG00000025393
69666	Psmg4	MGI:MGI:1916916|Ensembl:ENSMUSG00000071451|Vega:OTTMUSG00000032916
69668	Ccdc115	MGI:MGI:1916918|Ensembl:ENSMUSG00000042111|Vega:OTTMUSG00000049472
69670	2310061D13Rik	MGI:MGI:1916920
69671	Tmem52	MGI:MGI:1916921|Ensembl:ENSMUSG00000023153|Vega:OTTMUSG00000010711
69672	Txndc15	MGI:MGI:1916922|Ensembl:ENSMUSG00000021497
69674	Mif4gd	MGI:MGI:1916924|Ensembl:ENSMUSG00000020743|Vega:OTTMUSG00000003475
69675	Pxdn	MGI:MGI:1916925|Ensembl:ENSMUSG00000020674|Vega:OTTMUSG00000027521
69677	Il1f8	MGI:MGI:1916927|Ensembl:ENSMUSG00000026985|Vega:OTTMUSG00000011961
69678	Atcayos	MGI:MGI:1916928
69679	2310043O21Rik	MGI:MGI:1916929|Ensembl:ENSMUSG00000102106
69681	Cdk3-ps	MGI:MGI:1916931|Ensembl:ENSMUSG00000092300
69683	Emc10	MGI:MGI:1916933|Ensembl:ENSMUSG00000008140|Vega:OTTMUSG00000031861
69684	Aarsd1	MGI:MGI:1916934|Ensembl:ENSMUSG00000075528|Vega:OTTMUSG00000030988
69686	2310066D07Rik	MGI:MGI:1916936
69690	2310057B04Rik	MGI:MGI:1916940
69692	Hddc2	MGI:MGI:1916942|Ensembl:ENSMUSG00000000295|Vega:OTTMUSG00000028054
69693	Pof1b	MGI:MGI:1916943|Ensembl:ENSMUSG00000034607|Vega:OTTMUSG00000018382
69694	Tatdn1	MGI:MGI:1916944|Ensembl:ENSMUSG00000050891
69696	2310057N15Rik	MGI:MGI:1916946|Ensembl:ENSMUSG00000048830|Vega:OTTMUSG00000046211
69697	Camsap3	MGI:MGI:1916947|Ensembl:ENSMUSG00000044433|Vega:OTTMUSG00000059167
69698	Slc52a3	MGI:MGI:1916948|Ensembl:ENSMUSG00000027463|Vega:OTTMUSG00000015850
69699	2310079G19Rik	MGI:MGI:1916949|Ensembl:ENSMUSG00000045331|Vega:OTTMUSG00000046244
69700	Col22a1	MGI:MGI:1916950|Ensembl:ENSMUSG00000079022|Vega:OTTMUSG00000033423
69702	Ndufaf1	MGI:MGI:1916952|Ensembl:ENSMUSG00000027305|Vega:OTTMUSG00000016507
69706	Lrr1	MGI:MGI:1916956|Ensembl:ENSMUSG00000034883
69707	Iqcg	MGI:MGI:1916957|Ensembl:ENSMUSG00000035578|Vega:OTTMUSG00000024783
69709	Ptrhd1	MGI:MGI:1916959|Ensembl:ENSMUSG00000096199
69710	Arap1	MGI:MGI:1916960|Ensembl:ENSMUSG00000032812|Vega:OTTMUSG00000026043
69713	Pin4	MGI:MGI:1916963|Ensembl:ENSMUSG00000079480|Vega:OTTMUSG00000018308
69714	Tfpt	MGI:MGI:1916964|Ensembl:ENSMUSG00000006335|Vega:OTTMUSG00000023400
69716	Trip13	MGI:MGI:1916966|Ensembl:ENSMUSG00000021569|Vega:OTTMUSG00000054943
69717	Gm10499	MGI:MGI:3702919
69718	Ipmk	MGI:MGI:1916968|Ensembl:ENSMUSG00000060733|Vega:OTTMUSG00000031016
69719	Cad	MGI:MGI:1916969|Ensembl:ENSMUSG00000013629|Vega:OTTMUSG00000022393
69721	Nkiras1	MGI:MGI:1916971|Ensembl:ENSMUSG00000021772|Vega:OTTMUSG00000028841
69723	Rpain	MGI:MGI:1916973|Ensembl:ENSMUSG00000018449|Vega:OTTMUSG00000006076
69724	Rnaseh2a	MGI:MGI:1916974|Ensembl:ENSMUSG00000052926|Vega:OTTMUSG00000020631
69726	Smyd3	MGI:MGI:1916976|Ensembl:ENSMUSG00000055067|Vega:OTTMUSG00000017093
69727	Usp46	MGI:MGI:1916977|Ensembl:ENSMUSG00000054814|Vega:OTTMUSG00000026338
69729	2410003L11Rik	MGI:MGI:1916979|Ensembl:ENSMUSG00000085860
69731	Gemin7	MGI:MGI:1916981|Ensembl:ENSMUSG00000044709|Vega:OTTMUSG00000029520
69732	2410018L13Rik	MGI:MGI:1916982|Ensembl:ENSMUSG00000073164
69736	Nup37	MGI:MGI:1919964|Ensembl:ENSMUSG00000035351
69737	Ttl	MGI:MGI:1916987|Ensembl:ENSMUSG00000027394|Vega:OTTMUSG00000015410
69739	2410004I01Rik	MGI:MGI:1916989|Ensembl:ENSMUSG00000085338
69740	Dph5	MGI:MGI:1916990|Ensembl:ENSMUSG00000033554|Vega:OTTMUSG00000020272
69742	Tm2d2	MGI:MGI:1916992|Ensembl:ENSMUSG00000031556|Vega:OTTMUSG00000060507
69743	Casz1	MGI:MGI:1196251|Ensembl:ENSMUSG00000028977|Vega:OTTMUSG00000010931
69745	Pold4	MGI:MGI:1916995|Ensembl:ENSMUSG00000024854
69747	Zswim7	MGI:MGI:1916997|Ensembl:ENSMUSG00000014243|Vega:OTTMUSG00000005849
69748	Aldh16a1	MGI:MGI:1916998|Ensembl:ENSMUSG00000007833|Vega:OTTMUSG00000023570
69749	Epb41l4aos	MGI:MGI:1916999|Ensembl:ENSMUSG00000087590
69750	2410021H03Rik	MGI:MGI:1917000|Ensembl:ENSMUSG00000100572
69752	Zfp511	MGI:MGI:1917002|Ensembl:ENSMUSG00000025470|Vega:OTTMUSG00000060572
69754	Fbxo7	MGI:MGI:1917004|Ensembl:ENSMUSG00000001786|Vega:OTTMUSG00000028680
69757	Leng1	MGI:MGI:1917007|Ensembl:ENSMUSG00000078813|Vega:OTTMUSG00000027905
69761	1600015I10Rik	MGI:MGI:1917011|Ensembl:ENSMUSG00000029813|Vega:OTTMUSG00000037958
69765	1500004F05Rik	MGI:MGI:1917015
69767	1600017G08Rik	MGI:MGI:1917017
69768	1600019K03Rik	MGI:MGI:1917018|Ensembl:ENSMUSG00000099429
69769	Tnfaip8l2	MGI:MGI:1917019|Ensembl:ENSMUSG00000013707|Vega:OTTMUSG00000022314
69770	1600002K03Rik	MGI:MGI:1917020|Ensembl:ENSMUSG00000035595|Vega:OTTMUSG00000019106
69771	1810019D21Rik	MGI:MGI:1917021
69772	Bdh2	MGI:MGI:1917022|Ensembl:ENSMUSG00000028167|Vega:OTTMUSG00000029709
69773	Timm29	MGI:MGI:1917023|Ensembl:ENSMUSG00000048429|Vega:OTTMUSG00000045908
69774	Ms4a6b	MGI:MGI:1917024|Ensembl:ENSMUSG00000024677|Vega:OTTMUSG00000034785
69776	1600002D24Rik	MGI:MGI:1917026|Ensembl:ENSMUSG00000086899
69780	Smap2	MGI:MGI:1917030|Ensembl:ENSMUSG00000032870|Vega:OTTMUSG00000008854
69781	1600010M07Rik	MGI:MGI:1917031|Ensembl:ENSMUSG00000101585
69783	1600010F14Rik	MGI:MGI:1917033
69784	1500009L16Rik	MGI:MGI:1917034|Ensembl:ENSMUSG00000087651
69785	Ceacam13	MGI:MGI:1917035|Ensembl:ENSMUSG00000057195|Vega:OTTMUSG00000016943
69786	Tprkb	MGI:MGI:1917036|Ensembl:ENSMUSG00000054226|Vega:OTTMUSG00000023849
69787	Anxa13	MGI:MGI:1917037
69788	1600023N17Rik	MGI:MGI:1917038|Ensembl:ENSMUSG00000104986
69790	Med30	MGI:MGI:1917040|Ensembl:ENSMUSG00000038622
69792	Med6	MGI:MGI:1917042|Ensembl:ENSMUSG00000002679|Vega:OTTMUSG00000034947
69794	1600027J07Rik	MGI:MGI:1917044|Ensembl:ENSMUSG00000110340
69797	1600029I14Rik	MGI:MGI:1917047|Ensembl:ENSMUSG00000046242
69798	1810044D09Rik	MGI:MGI:1917048|Ensembl:ENSMUSG00000100680
69802	Cox11	MGI:MGI:1917052|Ensembl:ENSMUSG00000020544|Vega:OTTMUSG00000001603
69804	Tmem147	MGI:MGI:1915011|Ensembl:ENSMUSG00000006315|Vega:OTTMUSG00000059370
69806	Slc39a11	MGI:MGI:1917056|Ensembl:ENSMUSG00000041654|Vega:OTTMUSG00000003310
69807	Trim32	MGI:MGI:1917057|Ensembl:ENSMUSG00000051675|Vega:OTTMUSG00000000317
69808	Rap1gapos	MGI:MGI:1917058
69809	1810046K07Rik	MGI:MGI:1917059|Ensembl:ENSMUSG00000036027|Vega:OTTMUSG00000042657
69810	Clec4b1	MGI:MGI:1917060|Ensembl:ENSMUSG00000030147|Vega:OTTMUSG00000034578
69812	Abhd11os	MGI:MGI:1917062|Ensembl:ENSMUSG00000085042
69813	2010001M07Rik	MGI:MGI:1917063
69814	Prss32	MGI:MGI:1917064|Ensembl:ENSMUSG00000048992|Vega:OTTMUSG00000028090
69815	Krtcap3	MGI:MGI:1917065|Ensembl:ENSMUSG00000029149|Vega:OTTMUSG00000022518
69816	Mzb1	MGI:MGI:1917066|Ensembl:ENSMUSG00000024353
69818	1810059C17Rik	MGI:MGI:1917068
69820	1810059H22Rik	MGI:MGI:1917070
69821	Mterf4	MGI:MGI:1918355|Ensembl:ENSMUSG00000026273|Vega:OTTMUSG00000021521
69822	Gm13594	MGI:MGI:3702953
69823	Fyttd1	MGI:MGI:1917955|Ensembl:ENSMUSG00000022800|Vega:OTTMUSG00000026865
69824	Glod5	MGI:MGI:1917074|Ensembl:ENSMUSG00000031163|Vega:OTTMUSG00000018009
69826	Ms4a10	MGI:MGI:1917076|Ensembl:ENSMUSG00000024731|Vega:OTTMUSG00000046880
69829	2010001K21Rik	MGI:MGI:1917079
69833	Polr2f	MGI:MGI:1349393|Ensembl:ENSMUSG00000033020
69834	Rab43	MGI:MGI:1917084|Ensembl:ENSMUSG00000030055|Vega:OTTMUSG00000022164
69836	Pla2g12b	MGI:MGI:1917086|Ensembl:ENSMUSG00000009646|Vega:OTTMUSG00000027944
69837	Pcgf1	MGI:MGI:1917087|Ensembl:ENSMUSG00000069678|Vega:OTTMUSG00000039809
69841	2010002M09Rik	MGI:MGI:1917091
69847	Wnk4	MGI:MGI:1917097|Ensembl:ENSMUSG00000035112|Vega:OTTMUSG00000002761
69849	2010007H06Rik	MGI:MGI:1917099
69851	2010007E15Rik	MGI:MGI:1917101
69852	Tcf23	MGI:MGI:1934960|Ensembl:ENSMUSG00000006642|Vega:OTTMUSG00000055054
69854	1810063I02Rik	MGI:MGI:1917104|Ensembl:ENSMUSG00000085551
69857	1810053B23Rik	MGI:MGI:1917107|Ensembl:ENSMUSG00000100277
69859	2010008C14Rik	MGI:MGI:1917109
69860	Eif1ad	MGI:MGI:1917110|Ensembl:ENSMUSG00000024841
69861	2010003K11Rik	MGI:MGI:1917111|Ensembl:ENSMUSG00000042041
69862	1810064F22Rik	MGI:MGI:1917112|Ensembl:ENSMUSG00000090925
69863	Ttc39b	MGI:MGI:1917113|Ensembl:ENSMUSG00000038172|Vega:OTTMUSG00000000031
69864	1810065E05Rik	MGI:MGI:1917114|Ensembl:ENSMUSG00000013653|Vega:OTTMUSG00000005736
69865	A1cf	MGI:MGI:1917115|Ensembl:ENSMUSG00000052595
69870	Polr3gl	MGI:MGI:1917120|Ensembl:ENSMUSG00000028104|Vega:OTTMUSG00000032756
69871	Ppp1r35	MGI:MGI:1922853|Ensembl:ENSMUSG00000029725|Vega:OTTMUSG00000022849
69875	Ndufa11	MGI:MGI:1917125|Ensembl:ENSMUSG00000002379
69876	Thap3	MGI:MGI:1917126|Ensembl:ENSMUSG00000039759|Vega:OTTMUSG00000010359
69878	Snrpf	MGI:MGI:1917128|Ensembl:ENSMUSG00000020018|Vega:OTTMUSG00000030971
69881	2010320O07Rik	MGI:MGI:1917131
69882	Ints14	MGI:MGI:1917132|Ensembl:ENSMUSG00000034263|Vega:OTTMUSG00000062615
69884	2010300F17Rik	MGI:MGI:1917134
69885	Aunip	MGI:MGI:1917135|Ensembl:ENSMUSG00000078521|Vega:OTTMUSG00000011173
69886	2610002J23Rik	MGI:MGI:1917136
69887	2010100M03Rik	MGI:MGI:1917137
69888	Cyp2c66	MGI:MGI:1917138|Ensembl:ENSMUSG00000067229|Vega:OTTMUSG00000028352
69889	2010103J01Rik	MGI:MGI:1917139
69890	Zfp219	MGI:MGI:1917140|Ensembl:ENSMUSG00000049295
69893	Coa7	MGI:MGI:1917143|Ensembl:ENSMUSG00000048351|Vega:OTTMUSG00000008241
69894	2010107G23Rik	MGI:MGI:1917144|Ensembl:ENSMUSG00000020083|Vega:OTTMUSG00000032742
69895	Snhg8	MGI:MGI:1917145|Ensembl:ENSMUSG00000104960
69898	2010110G14Rik	MGI:MGI:1917148
69900	Mfsd11	MGI:MGI:1917150|Ensembl:ENSMUSG00000020818|Vega:OTTMUSG00000003791
69902	Mrto4	MGI:MGI:1917152|Ensembl:ENSMUSG00000028741|Vega:OTTMUSG00000009954
69903	Rasip1	MGI:MGI:1917153|Ensembl:ENSMUSG00000044562|Vega:OTTMUSG00000029506
69904	2610027F03Rik	MGI:MGI:1917154
69906	Slc25a32	MGI:MGI:1917156|Ensembl:ENSMUSG00000022299
69908	Rab3b	MGI:MGI:1917158|Ensembl:ENSMUSG00000003411|Vega:OTTMUSG00000008236
69909	2610027K06Rik	MGI:MGI:1917159|Ensembl:ENSMUSG00000087013
69912	Nup43	MGI:MGI:1917162|Ensembl:ENSMUSG00000040034|Vega:OTTMUSG00000034979
69915	2610509F24Rik	MGI:MGI:1917165
69916	2610020F03Rik	MGI:MGI:1917166
69917	Nabp2	MGI:MGI:1917167|Ensembl:ENSMUSG00000025374|Vega:OTTMUSG00000035847
69918	2610020C07Rik	MGI:MGI:1917168
69920	Polr2i	MGI:MGI:1917170|Ensembl:ENSMUSG00000019738|Vega:OTTMUSG00000023328
69922	Vrk2	MGI:MGI:1917172|Ensembl:ENSMUSG00000064090|Vega:OTTMUSG00000008090
69923	Agk	MGI:MGI:1917173|Ensembl:ENSMUSG00000029916|Vega:OTTMUSG00000056333
69926	Dnah17	MGI:MGI:1917176|Ensembl:ENSMUSG00000033987|Vega:OTTMUSG00000003882
69928	Apitd1	MGI:MGI:1917178|Ensembl:ENSMUSG00000073705|Vega:OTTMUSG00000010953
69930	Zfp715	MGI:MGI:1917180|Ensembl:ENSMUSG00000012640|Vega:OTTMUSG00000022471
69932	2810004I08Rik	MGI:MGI:1917182
69934	Trmt10b	MGI:MGI:1917184|Ensembl:ENSMUSG00000035601|Vega:OTTMUSG00000007526
69938	Scrn1	MGI:MGI:1917188|Ensembl:ENSMUSG00000019124|Vega:OTTMUSG00000024705
69940	Exoc1	MGI:MGI:2445020|Ensembl:ENSMUSG00000036435|Vega:OTTMUSG00000026487
69941	2810408I11Rik	MGI:MGI:1917191|Ensembl:ENSMUSG00000087213
69942	Rnf113a1	MGI:MGI:1917192|Ensembl:ENSMUSG00000036537|Vega:OTTMUSG00000017123
69944	2810021J22Rik	MGI:MGI:1917194|Ensembl:ENSMUSG00000020491|Vega:OTTMUSG00000005769
69952	Tunar	MGI:MGI:1917202|Ensembl:ENSMUSG00000097929|Vega:OTTMUSG00000047117
69953	2810025M15Rik	MGI:MGI:1917203|Ensembl:ENSMUSG00000049881
69955	Fars2	MGI:MGI:1917205|Ensembl:ENSMUSG00000021420
69956	Ptcd3	MGI:MGI:1917206|Ensembl:ENSMUSG00000063884|Vega:OTTMUSG00000057915
69957	Cdc16	MGI:MGI:1917207|Ensembl:ENSMUSG00000038416|Vega:OTTMUSG00000031373
69960	2810403G07Rik	MGI:MGI:1917210
69961	Rpp25l	MGI:MGI:1917211|Ensembl:ENSMUSG00000036114|Vega:OTTMUSG00000006682
69962	Mettl18	MGI:MGI:1917212|Ensembl:ENSMUSG00000041396|Vega:OTTMUSG00000021827
69963	2810432F15Rik	MGI:MGI:1917213
69964	2810403D21Rik	MGI:MGI:1917214|Ensembl:ENSMUSG00000086629
69966	2810404M03Rik	MGI:MGI:1917216|Ensembl:ENSMUSG00000102046
69968	2810404F17Rik	MGI:MGI:1917218
69972	2810425M01Rik	MGI:MGI:1917222
69974	2810405F15Rik	MGI:MGI:1917224
69975	2810405F17Rik	MGI:MGI:1917225
69976	Galk2	MGI:MGI:1917226|Ensembl:ENSMUSG00000027207|Vega:OTTMUSG00000015339
69977	2810405K22Rik	MGI:MGI:1917227
69979	2810427C15Rik	MGI:MGI:1917229
69981	Tmem30a	MGI:MGI:106402|Ensembl:ENSMUSG00000032328|Vega:OTTMUSG00000027405
69982	Spink2	MGI:MGI:1917232|Ensembl:ENSMUSG00000053030|Vega:OTTMUSG00000026576
69983	Sis	MGI:MGI:1917233|Ensembl:ENSMUSG00000027790|Vega:OTTMUSG00000035151
69984	1700025O08Rik	MGI:MGI:1917234
69986	1700025N23Rik	MGI:MGI:1917236|Ensembl:ENSMUSG00000100121
69987	Spaca9	MGI:MGI:1917237|Ensembl:ENSMUSG00000026809|Vega:OTTMUSG00000011765
69988	2010205J10Rik	MGI:MGI:1917238
69993	Chn2	MGI:MGI:1917243|Ensembl:ENSMUSG00000004633|Vega:OTTMUSG00000023143
69994	Rsc1a1	MGI:MGI:3526447|Ensembl:ENSMUSG00000040715|Ensembl:ENSMUSG00000078515|Vega:OTTMUSG00000010365
69996	1700027A07Rik	MGI:MGI:1917246
69999	1700027F09Rik	MGI:MGI:1917249|Ensembl:ENSMUSG00000100911
70000	2410024N13Rik	MGI:MGI:1917250
70001	1700028B04Rik	MGI:MGI:1917251|Ensembl:ENSMUSG00000099417
70002	1700028E11Rik	MGI:MGI:1917252
70003	1700028I16Rik	MGI:MGI:1917253|Ensembl:ENSMUSG00000056821
70004	1700028J19Rik	MGI:MGI:1917254|Ensembl:ENSMUSG00000038782|Vega:OTTMUSG00000058323
70005	Znf41-ps	MGI:MGI:1917255
70007	1700029J08Rik	MGI:MGI:1917257
70008	Ace2	MGI:MGI:1917258|Ensembl:ENSMUSG00000015405|Vega:OTTMUSG00000019518
70009	Ssty2	MGI:MGI:1917259|Ensembl:ENSMUSG00000095302|Vega:OTTMUSG00000045864
70011	1700030N03Rik	MGI:MGI:1917261|Ensembl:ENSMUSG00000100969
70012	Cep85	MGI:MGI:1917262|Ensembl:ENSMUSG00000037443|Vega:OTTMUSG00000010361
70016	1700030N18Rik	MGI:MGI:1917266
70018	2010309G21Rik	MGI:MGI:1917268
70019	2410039M03Rik	MGI:MGI:1917269
70020	Ino80b	MGI:MGI:1917270|Ensembl:ENSMUSG00000030034|Vega:OTTMUSG00000024271
70021	Nt5dc2	MGI:MGI:1917271|Ensembl:ENSMUSG00000071547
